WO Date,Asset ID,Equipment Description,Downtime,WO No.,Line No,WO Type,Failure Type,Week,Last Week,Last Month,BDA Triggered
6/10/2025,FW000634,70-ACC-24B Flexlink Conveyor,0.25,416002,24-Retail1,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,1,415998,21-Frac 1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,0.25,415999,21-Frac 1,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,0.33,416056,21-Frac 1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,0.25,416057,21-Frac 1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW000653,70-VA-23  TUMAC Button Valve Applicator Line 23,0.25,416074,23- Urn 1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW000653,70-VA-23  TUMAC Button Valve Applicator Line 23,1,416080,23- Urn 1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW000767,40-CV-21B  CD06 Conveyor Rotary Valve,0.25,416075,ROTARY VLV,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW000857,70-CS-40  Case Sealer  Automatic Little David,0.25,416076,40- Retail FLV,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW000857,70-CS-40  Case Sealer  Automatic Little David,0.3,416078,40- Retail FLV,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW000859,"70-CS-43 2lb and 5lb Taper Case Sealer, 3M",0.5,416070,43-5LB FLV,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW001013,70-FL-25B Fractional Packaging Line 25,0.6,416047,25-Frac 2,Manual Product Move,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW001013,70-FL-25B Fractional Packaging Line 25,8,416121,25-Frac 2,Minor Breakdown Maintenance,Breakdown,24,FALSE,FALSE,FALSE
6/10/2025,FW001019,70-CE-25 Frac 2 Combi Case  Erector Line 25,0.2,416012,25-Frac 2,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW001019,70-CE-25 Frac 2 Combi Case  Erector Line 25,0.42,416073,25-Frac 2,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW001100,60-CV-81 CD01 Chain Conveyor Rotary Valve,0.5,416069,ROTARY VLV,Rotary Valve,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW001100,60-CV-81 CD01 Chain Conveyor Rotary Valve,0.08,416084,ROTARY VLV,Rotary Valve,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW001264,30-CV-21B_DV03,0.17,416049,ROTARY VLV,Rotary Valve,Process Failure,24,FALSE,FALSE,FALSE
6/10/2025,FW200077,FLAVOR #1 SPRAY DYNAMIC FLAVOR APPLICATOR,0.33,416059,Flavor,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/11/2025,FW00003420,70-VA-41 Plitek Valve Applicator Line 41,3,416136,41- Frac 3 FLV,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/11/2025,FW00003509,70-PL-40 Retail Flv  Video Jet Printer,1,416131,40- Retail FLV,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/11/2025,FW000278,30-RS-05 RT3000 Roaster JUPITER,1.5,416130,RT3000,Manual Product Move,Process Failure,24,FALSE,FALSE,FALSE
6/11/2025,FW000339,70-FL-23 Urn General Bagger Filler,1,416126,23- Urn 1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/11/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,0.75,416127,24-Retail1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/11/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,0.2,416145,24-Retail1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/11/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,0.75,416138,21-Frac 1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/11/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,1,416140,21-Frac 1,Minor Breakdown Maintenance,Breakdown,24,FALSE,FALSE,FALSE
6/11/2025,FW000653,70-VA-23  TUMAC Button Valve Applicator Line 23,0.75,416122,23- Urn 1,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/11/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.75,416132,40- Retail FLV,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/11/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.5,416133,40- Retail FLV,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/11/2025,FW001013,70-FL-25B Fractional Packaging Line 25,0.08,416083,25-Frac 2,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/11/2025,FW001270,70-FL-27 Rovema SBS250,0.25,416139,27-Retail,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/11/2025,FW200073,70-FL-43 Hayssen Packaging Equipment,4,416129,43-5LB FLV,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/12/2025,FW00003420,70-VA-41 Plitek Valve Applicator Line 41,2.75,416177,41- Frac 3 FLV,Minor Breakdown Maintenance,Breakdown,24,FALSE,FALSE,FALSE
6/12/2025,FW00003421,70-VA-43 Plitek Valve Applicator Line 43,0.33,416174,43-5LB FLV,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/12/2025,FW000362,70-FL-22 5LB. General #2 Bagger Filler Line 22,0.2,416199,22- 5LB,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/12/2025,FW000473,25-CV-20 CD06 - Conveyor Rotary Valve,0.17,416176,ROTARY VLV,Rotary Valve,Process Failure,24,FALSE,FALSE,FALSE
6/12/2025,FW000601,G7-SS-99 Super Sack Filler 20-SSX,0.3,416179,20-SSX,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/12/2025,FW000608,70-PK-21 Frac1 Combi Case Packer,0.5,416189,21-Frac 1,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/12/2025,FW000637,70-PK-24 Retail Combi Case Packer,0.5,416143,24-Retail1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/12/2025,FW000653,70-VA-23  TUMAC Button Valve Applicator Line 23,0.3,416180,23- Urn 1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/12/2025,FW000814,70-SCR-24 Vibratory Feeders Line 24,1,416142,24-Retail1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/12/2025,FW000814,70-SCR-24 Vibratory Feeders Line 24,0.5,416190,24-Retail1,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/12/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.5,416197,40- Retail FLV,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/12/2025,FW001003,70-HP-36 Frac 1 Surge Hopper Line 21,0.5,416146,21-Frac 1,Manual Product Move,Process Failure,24,FALSE,FALSE,FALSE
6/12/2025,FW001100,60-CV-81 CD01 Chain Conveyor Rotary Valve,0.08,416147,ROTARY VLV,Rotary Valve,Process Failure,24,FALSE,FALSE,FALSE
6/12/2025,FW001202,40-CV-12 Chain Conveyor,0.5,416185,Chainvey,Rotary Valve,Process Failure,24,FALSE,FALSE,FALSE
6/12/2025,FW001247,45-GR-37  MPE 999 Grinder #7,1,416182,20-SSX,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/12/2025,FW001270,70-FL-27 Rovema SBS250,1,416195,27-Retail,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/12/2025,FW200073,70-FL-43 Hayssen Packaging Equipment,6,416183,43-5LB FLV,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW00003421,70-VA-43 Plitek Valve Applicator Line 43,0.5,416259,43-5LB FLV,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000233,25-HP-02B Green Bean Storage Bin (12000 lb),0.5,416261,Green Bean,Manual Product Move,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000268,Green Bean Bulk Bin 7A & 7B Weigh Belt Diverter,0.25,416283,Green Bean,Manual Product Move,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000277,30-RS-04 R1000R,1,416204,RT1000,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000278,30-RS-05 RT3000 Roaster JUPITER,0.5,416205,RT3000,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000314,45-WT-32 Water Chiller for Grinder 32,0.33,416264,Grinder 2,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000314,45-WT-32 Water Chiller for Grinder 32,0.25,416267,Grinder 2,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000491,40-CV-02 CD22 - Conveyor Rotary Valve,1,416274,ROTARY VLV,Rotary Valve,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000548,Air Compressor  1,0.25,416276,Air Compressor,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000597,70-PL-24B Label Applicator 1,0.25,416202,24-Retail1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,0.5,416194,24-Retail1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,0.25,416255,24-Retail1,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000637,70-PK-24 Retail Combi Case Packer,0.42,416257,24-Retail1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,0.08,416278,21-Frac 1,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000660,70-CV-21A Frac 1 Product Conveyor Line 21A,0.25,416263,21-Frac 1,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000674,70-PK-25 Frac2 Combi Case Packer,0.08,416270,25-Frac 2,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000692,"50-CV-21 Chain Conveyor to Staging Bins 21A, 21B, 21C, 21D, 21E, and 21F",0.5,416252,Chainvey,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000756,40-CV-21A  CD01 Conveyor Rotary Valve,0.25,416268,ROTARY VLV,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.75,416196,40- Retail FLV,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.5,416238,40- Retail FLV,Minor Breakdown Maintenance,Breakdown,24,FALSE,FALSE,FALSE
6/13/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.42,416249,40- Retail FLV,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW000852,"70-FL-40 Fresco G14, Form Fill  LINE 40",0.33,416279,40- Retail FLV,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW001013,70-FL-25B Fractional Packaging Line 25,0.33,416248,25-Frac 2,Minor Breakdown Maintenance,Breakdown,24,FALSE,FALSE,FALSE
6/13/2025,FW001019,70-CE-25 Frac 2 Combi Case  Erector Line 25,0.42,416256,25-Frac 2,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW001247,45-GR-37  MPE 999 Grinder #7,1,416253,20-SSX,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW001259,60-FL-39B Super Sack Filler Rotary Valve,0.75,416203,39 Flavor SSX,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW001264,30-CV-21B_DV03,0.5,416260,ROTARY VLV,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW001270,70-FL-27 Rovema SBS250,0.5,416254,27-Retail,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW001280,70-GP-27FL FILLER GLUE POT,0.5,416265,27-Retail,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW001284,70-MD-28A Metal Detector SSX,0.17,416198,28-SSX,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW200071,Roaster Neptune # 8,1.5,416206,Neptune,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW200071,Roaster Neptune # 8,0.5,416246,Neptune,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW200071,Roaster Neptune # 8,0.25,416250,Neptune,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW200073,70-FL-43 Hayssen Packaging Equipment,3.17,416247,43-5LB FLV,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW200077,FLAVOR #1 SPRAY DYNAMIC FLAVOR APPLICATOR,0.33,416201,Flavor,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/13/2025,FW200077,FLAVOR #1 SPRAY DYNAMIC FLAVOR APPLICATOR,0.17,416281,Flavor,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,case labeler line 27,.NULL.,0.33,416320,.NULL.,Printer Issue,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,FW00003421,70-VA-43 Plitek Valve Applicator Line 43,0.75,416324,43-5LB FLV,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,FW000362,70-FL-22 5LB. General #2 Bagger Filler Line 22,0.5,416328,22- 5LB,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,FW000600,70-VA-21B Frac 1 Plitek Valve Applicator Line 21B,0.17,416343,21-Frac 1,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,FW000601,G7-SS-99 Super Sack Filler 20-SSX,0.33,416317,20-SSX,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,FW000608,70-PK-21 Frac1 Combi Case Packer,0.08,416341,21-Frac 1,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,FW000640,70-VA-22 5LB  TUMAC Button Valve Applicator Line 22,0.5,416331,22- 5LB,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,0.5,416332,21-Frac 1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,1.17,416338,21-Frac 1,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,FW000662,70-BT-22 Bag Turner for 5LB. General #2,0.5,416330,22- 5LB,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,FW000756,40-CV-21A  CD01 Conveyor Rotary Valve,0.75,416335,ROTARY VLV,Minor Breakdown Maintenance,Breakdown,24,FALSE,FALSE,FALSE
6/14/2025,FW000811,45-GR-33  MPE 999 Grinder #3,0.5,416327,Grinder 3,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,FW000844,60-CV-73 CD01 Chain Conveyor Rotary Valve Line 40,0.25,416329,40- Retail FLV,Rotary Valve,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,FW001013,70-FL-25B Fractional Packaging Line 25,0.5,416336,25-Frac 2,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,FW001270,70-FL-27 Rovema SBS250,2.58,416333,27-Retail,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,FW001270,70-FL-27 Rovema SBS250,0.5,416334,27-Retail,Operator Adjustment,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,FW001270,70-FL-27 Rovema SBS250,0.25,416339,27-Retail,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/14/2025,FW001270,70-FL-27 Rovema SBS250,1,416345,27-Retail,Corrective Maintenance,Process Failure,24,FALSE,FALSE,FALSE
6/15/2025,FW00003607,60-CV-80 Chain Conveyor,5,416384,Chainvey,Minor Breakdown Maintenance,Breakdown,25,FALSE,FALSE,FALSE
6/15/2025,FW000263,Green Bean Bulk Bin 2A & 2B Weigh Belt Diverter,0.17,416348,Green Bean,Manual Product Move,Process Failure,25,FALSE,FALSE,FALSE
6/15/2025,FW000601,G7-SS-99 Super Sack Filler 20-SSX,0.5,416382,20-SSX,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/15/2025,FW000605,70-CE-21 Frac1 Combi Case Erector Line 21,0.17,416344,21-Frac 1,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/15/2025,FW000693,50-CV-31 Luxme Conveyor,0.5,416349,Chainvey,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/15/2025,FW001252,45-HP-37K Line 20 SSX Hopper,0.5,416379,20-SSX,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/15/2025,FW001264,30-CV-21B_DV03,0.5,416369,ROTARY VLV,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/16/2025,FW000236,25-HP-05A Green Bean Storage Bin (12000 lb),0.25,416386,Green Bean,Manual Product Move,Process Failure,25,FALSE,FALSE,FALSE
6/16/2025,FW000314,45-WT-32 Water Chiller for Grinder 32,0.5,416450,Grinder 2,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/16/2025,FW000362,70-FL-22 5LB. General #2 Bagger Filler Line 22,2.17,416442,22- 5LB,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/16/2025,FW000362,70-FL-22 5LB. General #2 Bagger Filler Line 22,0.25,416443,22- 5LB,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/16/2025,FW000601,G7-SS-99 Super Sack Filler 20-SSX,0.25,416439,20-SSX,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/16/2025,FW000605,70-CE-21 Frac1 Combi Case Erector Line 21,0.75,416448,21-Frac 1,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/16/2025,FW000637,70-PK-24 Retail Combi Case Packer,0.5,416441,24-Retail1,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/16/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,2.25,416440,21-Frac 1,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/16/2025,FW000756,40-CV-21A  CD01 Conveyor Rotary Valve,0.17,416457,ROTARY VLV,Rotary Valve,Process Failure,25,FALSE,FALSE,FALSE
6/16/2025,FW000827,30-CV-25B Chain Conveyor,5.17,416456,Chainvey,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/16/2025,FW001013,70-FL-25B Fractional Packaging Line 25,0.25,416449,25-Frac 2,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/16/2025,FW001100,60-CV-81 CD01 Chain Conveyor Rotary Valve,0.5,416452,ROTARY VLV,Rotary Valve,Process Failure,25,FALSE,FALSE,FALSE
6/16/2025,FW001208,40-DV-15 Diverter above HP-37A & B,0.5,416458,20-SSX,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/16/2025,FW001209,40-DV-16 Diverter above HP-37C & D,0.5,416461,20-SSX,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/17/2025,FW00003420,70-VA-41 Plitek Valve Applicator Line 41,1,416507,41- Frac 3 FLV,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/17/2025,FW000356,70-CV-23H Urn Accumulation Case Conveyor; 8ft,0.25,416504,23- Urn 1,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/17/2025,FW000362,70-FL-22 5LB. General #2 Bagger Filler Line 22,1.33,416485,22- 5LB,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/17/2025,FW000362,70-FL-22 5LB. General #2 Bagger Filler Line 22,1.33,416488,22- 5LB,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/17/2025,FW000598,70-PL-24A Label Applicator 2,0.33,416469,24-Retail1,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/17/2025,FW000612,70-LL-21 ID Tech Case Labeler - Fractional  Linr 21,1.5,416493,,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/17/2025,FW000674,70-PK-25 Frac2 Combi Case Packer,0.58,416492,25-Frac 2,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/17/2025,FW000696,50-CV-32 Conveyor Luxme Chainvey,1,416503,Chainvey,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/17/2025,FW000817,70-FL-25A Fractional Packaging Line 25,1.5,416491,25-Frac 2,Minor Breakdown Maintenance,Breakdown,25,FALSE,FALSE,FALSE
6/17/2025,FW001013,70-FL-25B Fractional Packaging Line 25,0.5,416506,25-Frac 2,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/17/2025,FW001100,60-CV-81 CD01 Chain Conveyor Rotary Valve,0.75,416489,ROTARY VLV,,not found,25,FALSE,FALSE,FALSE
6/17/2025,FW001203,40-CV-13 Chain Conveyor,0.5,416490,Chainvey,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW00003420,70-VA-41 Plitek Valve Applicator Line 41,3,416557,41- Frac 3 FLV,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW000278,30-RS-05 RT3000 Roaster JUPITER,0.66,416559,RT3000,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW000278,30-RS-05 RT3000 Roaster JUPITER,0.08,416562,RT3000,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW000314,45-WT-32 Water Chiller for Grinder 32,0.75,416547,Grinder 2,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW000362,70-FL-22 5LB. General #2 Bagger Filler Line 22,0.33,416548,22- 5LB,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW000362,70-FL-22 5LB. General #2 Bagger Filler Line 22,1.5,416554,22- 5LB,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW000591,70-SCR-22 5LB Vibratory Feeders Line 22,0.75,416546,22- 5LB,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.5,416550,21-Frac 1,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW000593,70-FL-21A Frac 1 Packaging Line 21 Side A,0.5,416558,21-Frac 1,Minor Breakdown Maintenance,Breakdown,25,FALSE,FALSE,FALSE
6/18/2025,FW000601,G7-SS-99 Super Sack Filler 20-SSX,0.5,416555,20-SSX,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW000608,70-PK-21 Frac1 Combi Case Packer,0.25,416515,21-Frac 1,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW000608,70-PK-21 Frac1 Combi Case Packer,0.08,416564,21-Frac 1,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW000641,70-FL-21B Frac 1 Packaging Line 21- Side B,0.1,416560,21-Frac 1,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW000674,70-PK-25 Frac2 Combi Case Packer,2.5,416512,25-Frac 2,Minor Breakdown Maintenance,Breakdown,25,FALSE,FALSE,FALSE
6/18/2025,FW000756,40-CV-21A  CD01 Conveyor Rotary Valve,0.5,416549,ROTARY VLV,Rotary Valve,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW000764,40-CV-21B  CD03 Conveyor Rotary Valve,0.5,416552,ROTARY VLV,Rotary Valve,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW000765,40-CV-21B  CD04 Conveyor Rotary Valve,0.33,416510,ROTARY VLV,Rotary Valve,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW000844,60-CV-73 CD01 Chain Conveyor Rotary Valve Line 40,1,416545,40- Retail FLV,Rotary Valve,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW001024,"70-MD-40 Safeline Metal Detector , Mettler Toledo",0.33,416516,40- Retail FLV,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW001212,40-CV-13 CD01 Conveyor Rotary Valve,1.25,416556,ROTARY VLV,Rotary Valve,Process Failure,25,FALSE,FALSE,FALSE
6/18/2025,FW001264,30-CV-21B_DV03,0.25,416551,ROTARY VLV,Rotary Valve,Process Failure,25,FALSE,FALSE,FALSE
6/19/2025,FW00003389,70-CV-25C2 Box Transport Conveyor,0.33,416616,25-Frac 2,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/19/2025,FW00003403,40-CV-03 CD21 Chain Conveyor Rotary Valve,0.75,416636,ROTARY VLV,Rotary Valve,Process Failure,25,FALSE,FALSE,FALSE
6/19/2025,FW00003605,FLAVOR #3 SPRAY DYNAMIC FLAVOR APPLICATOR,0.5,416620,Flavor,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/19/2025,FW000205,HMI Station HMI-04B,0.75,416602,HMI,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/19/2025,FW000232,25-HP-02A Green Bean Storage Bin (12000 lb),1,416610,Green Bean,Manual Product Move,Process Failure,25,FALSE,FALSE,FALSE
6/19/2025,FW000235,25-HP-04 Green Bean Storage Bin (48000 lb),0.42,416563,Green Bean,Manual Product Move,Process Failure,25,FALSE,FALSE,FALSE
6/19/2025,FW000278,30-RS-05 RT3000 Roaster JUPITER,1,416601,RT3000,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/19/2025,FW000307,45-GR-31 MPE 999 Grinder #1,0.33,416619,Grinder 1,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/19/2025,FW000314,45-WT-32 Water Chiller for Grinder 32,0.5,416603,Grinder 2,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/19/2025,FW000555,Dump Station,0.33,416604,Green Bean,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/19/2025,FW000575,RT3000 Seperator (Destoner),0.33,416607,RT3000,Corrective Maintenance,Process Failure,25,FALSE,FALSE,FALSE
6/19/2025,FW000592,70-CE-22 Combi Case Erector - 5LB Line 22,0.33,416608,22- 5LB,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
6/19/2025,FW000631,70-FL-24 Fresco Retail Packaging Line 24,0.5,416627,24-Retail1,Operator Adjustment,Process Failure,25,FALSE,FALSE,FALSE
